subcategory	sample_rate	copyright	bit_depth	description	manufacturer	publisher	filename	length	channels	designer	library	category	originator
WHOOSH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Strong, Fizzing, Mushy	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Large 45_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Dense, Mushy, Doppler Shift	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Large 46_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Dense, Muffled, Morphing	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Large 47_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Dense, Hollow, Mushy	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Large 48_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Dense, Fizzy, Mushy	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Large 49_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Dense, Muffled, Doppler Shift	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Large 50_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Dense, Mushy, Splatter	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Large 51_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Dense, Mushy, Churning	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Large 52_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Strong, Fizzy, Ripple	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Large 53_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Dense, Muffled, Mushy	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Large 54_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Dense, Energy, Noise-Based	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Large 55_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Tense, Energy, Fizzy	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Large 56_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thicker And Expressive Swoosh, Dense, Mushy, Slight Rattle	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Large 57_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Gritty, Energy, Granular Gesture	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 01_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Tense, Resonant, Churning	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 02_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Dense, Mushy, Splatter	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 03_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Dense, Mushy, Splatter	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 04_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Dense, Gritty, Noise-Based	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 05_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Tense, Granular Artifacts, Ripple	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 06_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Tense, Granular Artifacts, Ripple	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 07_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Dense, Mushy, Slight Rattle	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 08_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Dense, Mushy, Splatter	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 09_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Tense, Energy, Morphing	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 10_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Dense, Mushy, Slight Rattle	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 11_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Dense, Mushy, Splatter	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 12_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Dense, Noise-Based, Springy	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 13_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Dense, Futuristic, Bubbling	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 14_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Tense, Windy, Doppler Shift	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 15_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Dense, Mushy, Rattling	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 16_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Dense, Alien Being, Mushy	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 17_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Dense, Mushy, Churning	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 18_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Watery, Mushy, Splatter	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 19_RSCPC_PX.wav	00:02	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Aggressive, Mushy, Liquidy Movement	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 20_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Tense, Mushy, Slight Rattle	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 21_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Dense, Granular Artifacts, Mushy	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 22_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Dense, Mushy, Descend	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 23_RSCPC_PX.wav	00:03	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
WHOOSH	96000	2023 @ Rescopic Sound	24	Thinner And Expressive Swoosh, Tense, Futuristic, Granular Artifacts	Rescopic Sound	www.rescopicsound.com	WHSH_Whoosh Fused Small 24_RSCPC_PX.wav	00:04	2	John Koulouris	Parallax	SWOOSHES	Logic Pro X
